금융회사명,상품명,가입방법,만기이자,우대조건,가입대상,금리유형,적립유형,저축기간(개월),기본금리(%),최고우대금리(%),금융권
한국투자저축은행,인터넷정기적금(자유적립식),인터넷,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,12,3.8,3.8,2금융권
한국투자저축은행,인터넷정기적금(자유적립식),인터넷,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,자유적립식,12,2.8,2.8,2금융권
한국투자저축은행,인터넷정기적금(자유적립식),인터넷,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,12,2.9,2.9,2금융권
한국투자저축은행,인터넷정기적금(자유적립식),인터넷,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,24,3.8,3.8,2금융권
한국투자저축은행,인터넷정기적금(자유적립식),인터넷,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,24,3.6,3.6,2금융권
한국투자저축은행,인터넷정기적금(자유적립식),인터넷,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,자유적립식,24,2.0,2.0,2금융권
한국투자저축은행,인터넷정기적금(자유적립식),인터넷,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,24,3.0,3.0,2금융권
한국투자저축은행,인터넷정기적금(자유적립식),인터넷,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,24,2.9,2.9,2금융권
한국투자저축은행,인터넷정기적금(자유적립식),인터넷,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,36,3.9,3.9,2금융권
한국투자저축은행,인터넷정기적금(자유적립식),인터넷,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,36,3.3,3.3,2금융권
한국투자저축은행,인터넷정기적금(자유적립식),인터넷,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,자유적립식,36,2.0,2.0,2금융권
한국투자저축은행,인터넷정기적금(자유적립식),인터넷,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,36,3.0,3.0,2금융권
한국투자저축은행,인터넷정기적금(자유적립식),인터넷,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,36,2.9,2.9,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,복리,자유적립식,1,2.0,2.0,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,복리,자유적립식,3,2.0,2.0,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,자유적립식,6,2.5,2.5,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,6,3.0,3.0,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,자유적립식,6,0.7,0.7,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,자유적립식,12,3.0,3.0,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,12,4.0,4.0,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,복리,자유적립식,12,3.2,3.2,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,12,3.8,3.8,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,자유적립식,12,1.2,1.2,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,12,1.0,1.0,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,자유적립식,24,2.4,2.4,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,24,4.1,4.1,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,복리,자유적립식,24,3.0,3.0,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,24,3.6,3.6,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,자유적립식,24,1.1,1.1,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,24,1.0,1.0,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,자유적립식,36,2.4,2.4,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,36,3.0,3.0,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,복리,자유적립식,36,2.8,2.8,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,36,3.3,3.3,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,자유적립식,36,1.1,1.1,2금융권
한국투자저축은행,정기적금,영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,36,1.0,1.0,2금융권
한국투자저축은행,정기적금(자유적립식),영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,6,2.0,2.0,2금융권
한국투자저축은행,정기적금(자유적립식),영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,자유적립식,6,2.3,2.3,2금융권
한국투자저축은행,정기적금(자유적립식),영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,6,1.6,1.6,2금융권
한국투자저축은행,정기적금(자유적립식),영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,12,3.5,3.5,2금융권
한국투자저축은행,정기적금(자유적립식),영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,자유적립식,12,2.8,2.8,2금융권
한국투자저축은행,정기적금(자유적립식),영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,복리,자유적립식,12,3.0,3.0,2금융권
한국투자저축은행,정기적금(자유적립식),영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,12,1.6,1.6,2금융권
한국투자저축은행,정기적금(자유적립식),영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,12,3.7,3.7,2금융권
한국투자저축은행,정기적금(자유적립식),영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,24,3.0,3.0,2금융권
한국투자저축은행,정기적금(자유적립식),영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,자유적립식,24,2.0,2.0,2금융권
한국투자저축은행,정기적금(자유적립식),영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,24,1.7,1.7,2금융권
한국투자저축은행,정기적금(자유적립식),영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,24,3.5,3.5,2금융권
한국투자저축은행,정기적금(자유적립식),영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,36,3.0,3.0,2금융권
한국투자저축은행,정기적금(자유적립식),영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,자유적립식,36,2.0,2.0,2금융권
한국투자저축은행,정기적금(자유적립식),영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,36,1.8,1.8,2금융권
한국투자저축은행,정기적금(자유적립식),영업점,"- 1개월 이하 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.2%",없음,제한없음,단리,정액적립식,36,3.5,3.5,2금융권
한성저축은행,e-정기적금,인터넷,"- 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용
- 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용",없음,제한없음,복리,정액적립식,6,2.6,2.6,2금융권
한성저축은행,e-정기적금,인터넷,"- 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용
- 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용",없음,제한없음,복리,정액적립식,12,3.2,3.2,2금융권
한성저축은행,e-정기적금,인터넷,"- 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용
- 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용",없음,제한없음,복리,정액적립식,24,3.2,3.2,2금융권
